Date,Solar radiation (W/m2),Air temperature (C),Vapour pressure (mb),Wind Speed (m/s),Cloudiness (-)
2017-11-01 00:00,0,8.813,9.71,6.265,0
2017-11-01 06:00,45,9.768,11.299,6.282,0
2017-11-01 12:00,12.5,11.022,11.273,7.731,0.1575
2017-11-01 18:00,0,10.778,11.253,7.922,0.0225
2017-11-02 00:00,0,10.009,11.219,8.135,0.035
2017-11-02 06:00,125,10.248,11.2,6.411,0.06
2017-11-02 12:00,10,10.519,11.213,6.044,0.13
2017-11-02 18:00,0,9.054,11.264,4.823,0.0625
2017-11-03 00:00,0,7.791,9.69,3.417,0.0175
2017-11-03 06:00,185,9.122,9.707,3.863,0
2017-11-03 12:00,25,9.453,9.702,3.667,0.0275
2017-11-03 18:00,0,9.05,9.697,4.366,0.1675
2017-11-04 00:00,0,7.926,9.687,4.551,0.125
2017-11-04 06:00,180,9.221,9.669,5.111,0.05
2017-11-04 12:00,25,9.955,9.638,4.784,0
2017-11-04 18:00,0,8.781,9.623,6.163,0
2017-11-05 00:00,0,8.986,9.607,5.972,0
2017-11-05 06:00,160,10.469,11.189,4.686,0
2017-11-05 12:00,10,10.294,11.193,2.181,0
2017-11-05 18:00,0,8.765,9.645,4.549,0
2017-11-06 00:00,0,7.999,9.684,4.271,0.0075
2017-11-06 06:00,172.5,7.955,8.119,4.139,0
2017-11-06 12:00,32.5,8.12,8.148,3.223,0
2017-11-06 18:00,0,6.054,8.184,2.327,0
2017-11-07 00:00,0,5.231,8.195,0.729,0
2017-11-07 06:00,217.5,7.033,8.189,1.62,0.06
2017-11-07 12:00,25,7.535,8.168,3.448,0
2017-11-07 18:00,0,7.357,8.16,4.429,0.015
2017-11-08 00:00,0,6.829,9.769,4.143,0.015
2017-11-08 06:00,135,7.531,8.152,4.404,0
2017-11-08 12:00,17.5,7.539,8.148,3.346,0.015
2017-11-08 18:00,0,6.315,8.157,2.351,0.025
2017-11-09 00:00,0,5.614,8.149,1.797,0.015
2017-11-09 06:00,72.5,6.588,8.138,3.868,0.0275
2017-11-09 12:00,10,7.452,8.117,5.851,0
2017-11-09 18:00,0,7.367,9.719,7.234,0
2017-11-10 00:00,0,7.309,8.083,4.969,0
2017-11-10 06:00,90,7.926,9.655,7.045,0.09
2017-11-10 12:00,2.5,7.894,9.587,8.395,0.15
2017-11-10 18:00,0,6.551,6.399,9.605,0.0375
2017-11-11 00:00,0,5.737,6.403,9.73,0.035
2017-11-11 06:00,145,6.181,6.4,9.285,0.1125
2017-11-11 12:00,10,6.51,6.389,7.41,0.22
2017-11-11 18:00,0,5.572,7.988,7.277,0.0525
2017-11-12 00:00,0,4.702,6.397,7.166,0.08
2017-11-12 06:00,162.5,5.715,7.983,5.937,0.2075
2017-11-12 12:00,10,5.889,7.971,3.424,0.315
2017-11-12 18:00,0,5.028,7.991,2.361,0.1275
2017-11-13 00:00,0,4.424,8.019,3.508,0
2017-11-13 06:00,157.5,5.114,8.057,4.437,0
2017-11-13 12:00,7.5,5.499,6.475,4.205,0.045
2017-11-13 18:00,0,3.466,6.501,3.484,0
2017-11-14 00:00,0,2.548,6.511,3.339,0
2017-11-14 06:00,147.5,4.996,6.511,5.84,0.0975
2017-11-14 12:00,5,6.281,8.117,7.849,0.015
2017-11-14 18:00,0,6.849,8.135,6.287,0
2017-11-15 00:00,0,6.441,8.149,4.907,0
2017-11-15 06:00,117.5,7.391,8.158,5.138,0.075
2017-11-15 12:00,7.5,7.884,9.785,4.165,0
2017-11-15 18:00,0,7.199,9.801,2.77,0
2017-11-16 00:00,0,7.033,9.8,1.821,0.0275
2017-11-16 06:00,130,7.666,9.794,3.853,0.04
2017-11-16 12:00,7.5,7.545,9.769,4.493,0
2017-11-16 18:00,0,6.299,8.135,6.03,0
2017-11-17 00:00,0,6.646,8.134,5.21,0
2017-11-17 06:00,160,7.193,8.154,5.426,0.0075
2017-11-17 12:00,7.5,6.73,8.158,3.955,0
2017-11-17 18:00,0,5.166,6.525,5.104,0.0575
2017-11-18 00:00,0,4.745,6.499,7.303,0.0325
2017-11-18 06:00,80,5.748,6.462,10.052,0
2017-11-18 12:00,0,5.905,6.431,7.821,0.0775
2017-11-18 18:00,0,5.109,6.428,7.797,0.1125
2017-11-19 00:00,0,4.791,6.41,8.587,0.22
2017-11-19 06:00,122.5,5.645,6.397,8.798,0.2
2017-11-19 12:00,2.5,5.709,6.404,9.393,0.365
2017-11-19 18:00,0,3.728,6.441,7.95,0.0025
2017-11-20 00:00,0,2.968,6.462,6.088,0.025
2017-11-20 06:00,120,4.326,6.468,5.885,0.1225
2017-11-20 12:00,0,4.194,6.47,3.225,0.04
2017-11-20 18:00,0,3.27,6.471,1.335,0.025
2017-11-21 00:00,0,3.481,6.461,1.429,0
2017-11-21 06:00,92.5,4.297,6.459,1.083,0.0025
2017-11-21 12:00,0,4.546,8.068,1.987,0.01
2017-11-21 18:00,0,4.812,8.062,3.73,0.0175
2017-11-22 00:00,0,5.696,8.032,5.674,0
2017-11-22 06:00,35,7.24,9.617,6.105,0
2017-11-22 12:00,2.5,8.699,9.616,6.238,0
2017-11-22 18:00,0,7.482,9.62,6.685,0
2017-11-23 00:00,0,6.982,8.013,7.437,0
2017-11-23 06:00,125,8.311,8.002,8.31,0
2017-11-23 12:00,2.5,10.377,7.986,8.561,0
2017-11-23 18:00,0,9.664,9.616,6.74,0.0325
2017-11-24 00:00,0,7.687,9.65,5.153,0
2017-11-24 06:00,67.5,8.863,9.627,5.866,0
2017-11-24 12:00,0,8.283,9.636,3.554,0.185
2017-11-24 18:00,0,6.303,8.068,4.151,0.0325
2017-11-25 00:00,0,5.583,8.068,2.06,0
2017-11-25 06:00,37.5,5.446,8.043,0.828,0
2017-11-25 12:00,0,4.845,8.039,3.103,0
2017-11-25 18:00,0,4.266,6.456,5.078,0
2017-11-26 00:00,0,3.438,6.47,5.921,0.08
2017-11-26 06:00,97.5,3.792,6.481,8.079,0.035
2017-11-26 12:00,0,4.755,6.481,8.116,0.03
2017-11-26 18:00,0,4.755,6.488,7.911,0.005
2017-11-27 00:00,0,4.221,6.491,8.461,0
2017-11-27 06:00,105,4.07,6.487,7.777,0.035
2017-11-27 12:00,0,4.366,6.451,9.427,0.0075
2017-11-27 18:00,0,5.115,8.016,8.725,0
2017-11-28 00:00,0,5.675,7.991,7.966,0.0575
2017-11-28 06:00,57.5,5.665,7.992,8.363,0.0775
2017-11-28 12:00,0,5.604,7.989,7.478,0.1225
2017-11-28 18:00,0,4.652,6.406,5.717,0.0575
2017-11-29 00:00,0,3.505,6.41,4.19,0.0075
2017-11-29 06:00,105,3.426,6.423,3.464,0.05
2017-11-29 12:00,0,3.587,6.426,2.41,0.0625
2017-11-29 18:00,0,2.634,6.426,2.211,0.14
2017-11-30 00:00,0,2.344,6.417,2.531,0.065
2017-11-30 06:00,92.5,2.64,6.419,1.481,0.015
2017-11-30 12:00,0,2.334,6.421,0.547,0.0325
2017-11-30 18:00,0,1.521,6.436,1.799,0.075
2017-12-01 00:00,0,1.704,6.448,3.233,0.095
2017-12-01 06:00,95,2.368,6.471,3.424,0
2017-12-01 12:00,0,2.389,6.492,3.291,0
2017-12-01 18:00,0,2.045,6.519,2.727,0
2017-12-02 00:00,0,1.375,6.534,2.521,0
2017-12-02 06:00,95,2.43,6.549,2.587,0
2017-12-02 12:00,0,1.985,6.55,3.943,0.0175
2017-12-02 18:00,0,1.489,6.547,5.184,0
2017-12-03 00:00,0,0.597,6.533,6.321,0
2017-12-03 06:00,75,1.718,6.517,7.886,0
2017-12-03 12:00,0,2.646,6.495,6.541,0.0825
2017-12-03 18:00,0,3.271,6.489,6.045,0.0425
2017-12-04 00:00,0,3.755,6.486,6.111,0.1275
2017-12-04 06:00,95,3.991,6.502,6.215,0.175
2017-12-04 12:00,0,3.66,6.522,5.429,0.0025
2017-12-04 18:00,0,2.75,6.542,5.399,0
2017-12-05 00:00,0,3.68,6.538,5.17,0
2017-12-05 06:00,25,6.388,8.157,7.925,0
2017-12-05 12:00,0,6.979,8.148,9.278,0
2017-12-05 18:00,0,7.102,8.144,9.76,0
2017-12-06 00:00,0,6.972,8.139,9.685,0.0075
2017-12-06 06:00,20,6.545,8.136,9.651,0
2017-12-06 12:00,0,7.083,8.128,9.899,0
2017-12-06 18:00,0,6.878,8.128,8.664,0
2017-12-07 00:00,0,6.411,8.111,8.159,0
2017-12-07 06:00,42.5,5.64,6.474,9.275,0.0025
2017-12-07 12:00,0,5.033,6.437,8.671,0
2017-12-07 18:00,0,5.239,6.404,9.568,0
2017-12-08 00:00,0,5.839,7.973,7.499,0
2017-12-08 06:00,102.5,4.992,6.394,7.942,0
2017-12-08 12:00,0,3.934,6.397,6.939,0.1025
2017-12-08 18:00,0,2.736,6.408,7.951,0.0525
2017-12-09 00:00,0,1.717,4.805,8.53,0.0375
2017-12-09 06:00,55,2.549,6.4,8.292,0
2017-12-09 12:00,0,3.454,6.403,7.872,0.1125
2017-12-09 18:00,0,2.873,6.409,7.826,0.08
2017-12-10 00:00,0,1.773,4.8,8.758,0.1825
2017-12-10 06:00,75,1.13,4.785,7.977,0.0425
2017-12-10 12:00,0,0.988,4.751,6.811,0.13
2017-12-10 18:00,0,0.19,4.725,7.093,0
2017-12-11 00:00,0,3.298,6.283,3.726,0.1675
2017-12-11 06:00,52.5,2.752,6.312,1.91,0.015
2017-12-11 12:00,0,3.239,6.31,3.101,0
2017-12-11 18:00,0,4.371,7.871,4.472,0
2017-12-12 00:00,0,5.202,7.873,3.981,0
2017-12-12 06:00,42.5,4.624,6.336,7.633,0.005
2017-12-12 12:00,0,3.33,6.394,7.39,0.0375
2017-12-12 18:00,0,2.537,6.446,6.749,0.0375
2017-12-13 00:00,0,1.903,6.462,7.39,0.03
2017-12-13 06:00,90,2.09,4.843,8.326,0
2017-12-13 12:00,0,2.744,6.407,9.239,0
2017-12-13 18:00,0,2.949,6.356,10.037,0
2017-12-14 00:00,0,3.544,6.301,8.319,0
2017-12-14 06:00,40,4.126,6.295,8.253,0.03
2017-12-14 12:00,0,3.672,6.322,7.775,0.0625
2017-12-14 18:00,0,3.133,6.331,7.268,0.0825
2017-12-15 00:00,0,1.87,6.338,5.274,0.0225
2017-12-15 06:00,57.5,2.601,6.35,4.132,0.005
2017-12-15 12:00,0,2.813,6.371,4.374,0.08
2017-12-15 18:00,0,2.01,6.388,4.068,0.2175
2017-12-16 00:00,0,2.029,6.394,3.975,0.1625
2017-12-16 06:00,67.5,2.252,6.41,4.627,0.0375
2017-12-16 12:00,0,2.251,6.429,3.868,0
2017-12-16 18:00,0,1.398,6.452,3.59,0.0375
2017-12-17 00:00,0,1.068,4.854,3.881,0.0825
2017-12-17 06:00,72.5,1.296,4.878,3.107,0.0375
2017-12-17 12:00,0,1.119,4.894,2.439,0.08
2017-12-17 18:00,0,0.807,4.903,2.648,0
2017-12-18 00:00,0,0.677,4.904,3.65,0.0025
2017-12-18 06:00,72.5,1.108,4.918,3.327,0
2017-12-18 12:00,0,1.078,4.925,3.196,0
2017-12-18 18:00,0,0.758,4.93,3.968,0
2017-12-19 00:00,0,1.479,6.568,3.16,0
2017-12-19 06:00,47.5,2.253,6.579,2.628,0.0275
2017-12-19 12:00,0,2.367,6.582,1.74,0
2017-12-19 18:00,0,1.892,6.591,0.083,0
2017-12-20 00:00,0,2.146,6.594,1.922,0
2017-12-20 06:00,62.5,2.748,6.598,3.178,0.0025
2017-12-20 12:00,0,3.19,6.588,3.972,0
2017-12-20 18:00,0,3.923,8.221,4.368,0
2017-12-21 00:00,0,4.957,8.199,4.784,0
2017-12-21 06:00,37.5,5.039,8.195,5.381,0
2017-12-21 12:00,0,4.975,8.196,5.101,0
2017-12-21 18:00,0,4.176,8.206,6.076,0
2017-12-22 00:00,0,4.699,8.2,6.247,0
2017-12-22 06:00,52.5,5.039,8.205,6.306,0.0025
2017-12-22 12:00,0,4.967,6.566,6.375,0.0075
2017-12-22 18:00,0,3.817,6.576,6.285,0
2017-12-23 00:00,0,4.361,8.179,8.642,0
2017-12-23 06:00,17.5,5.979,8.139,10.185,0
2017-12-23 12:00,0,7.784,9.715,11.441,0
2017-12-23 18:00,0,8.473,9.695,12.11,0
2017-12-24 00:00,0,8.671,9.691,11.52,0.035
2017-12-24 06:00,22.5,8.099,9.7,8.764,0
2017-12-24 12:00,0,8.166,9.672,11.169,0
2017-12-24 18:00,0,8.379,9.669,10.825,0
2017-12-25 00:00,0,7.835,9.68,8.53,0
2017-12-25 06:00,37.5,7.68,8.072,8.882,0
2017-12-25 12:00,0,7.475,8.064,7.919,0.0025
2017-12-25 18:00,0,5.251,8.051,6.936,0
2017-12-26 00:00,0,3.828,6.418,7.219,0
2017-12-26 06:00,62.5,4.797,6.386,8.798,0
2017-12-26 12:00,0,6.486,7.956,8.158,0.04
2017-12-26 18:00,0,4.448,6.381,7.524,0
2017-12-27 00:00,0,2.995,6.37,5.333,0
2017-12-27 06:00,72.5,3.315,6.348,5.948,0
2017-12-27 12:00,0,3.909,6.317,5.47,0
2017-12-27 18:00,0,3.021,6.311,4.732,0
2017-12-28 00:00,0,2.854,6.309,2.849,0
2017-12-28 06:00,35,3.455,6.325,3.433,0
2017-12-28 12:00,0,3.629,6.347,4.31,0
2017-12-28 18:00,0,2.764,6.376,6.26,0.0175
2017-12-29 00:00,0,2.434,6.395,6.621,0.09
2017-12-29 06:00,60,3.028,6.411,7.432,0.0675
2017-12-29 12:00,0,2.714,6.417,5.937,0.0775
2017-12-29 18:00,0,1.279,4.818,4.956,0.035
2017-12-30 00:00,0,0.97,4.816,6.433,0
2017-12-30 06:00,67.5,1.612,4.808,8.025,0
2017-12-30 12:00,0,2.909,6.378,7.495,0
2017-12-30 18:00,0,5.163,7.938,5.088,0.135
2017-12-31 00:00,0,4.343,7.981,5.308,0.0125
2017-12-31 06:00,55,4.622,8.004,3.687,0
2017-12-31 12:00,0,7.707,9.55,6.838,0
2017-12-31 18:00,0,8.655,9.528,6.636,0.05
2018-01-01 00:00,0,8.346,9.515,6.269,0.0925
2018-01-01 06:00,70,7.387,7.954,9.471,0.12
2018-01-01 12:00,2.5,6.112,6.384,8.107,0.0025
2018-01-01 18:00,0,4.548,6.391,5.997,0
2018-01-02 00:00,0,4.128,7.986,3.088,0
2018-01-02 06:00,40,4.269,8.013,3.958,0
2018-01-02 12:00,0,4.785,8.038,4.798,0.055
2018-01-02 18:00,0,4.045,8.041,4.971,0.0875
2018-01-03 00:00,0,3.466,6.383,8.04,0
2018-01-03 06:00,15,4.166,6.296,10.814,0
2018-01-03 12:00,0,5.385,7.85,6.274,0.0575
2018-01-03 18:00,0,5.279,7.856,5.235,0
2018-01-04 00:00,0,5.363,7.876,5.109,0.04
2018-01-04 06:00,40,5.27,7.912,6.692,0.03
2018-01-04 12:00,2.5,5.427,7.92,4.901,0.1175
2018-01-04 18:00,0,4.931,7.905,4.437,0.0525
2018-01-05 00:00,0,5.778,7.89,4.32,0.05
2018-01-05 06:00,30,5.894,7.907,6.648,0
2018-01-05 12:00,2.5,5.5,7.943,4.409,0
2018-01-05 18:00,0,3.929,6.391,3.075,0.04
2018-01-06 00:00,0,4.271,8,2.391,0.065
2018-01-06 06:00,57.5,3.986,8.029,0.517,0
2018-01-06 12:00,2.5,4.141,6.455,1.97,0
2018-01-06 18:00,0,2.995,6.498,5.441,0
2018-01-07 00:00,0,1.775,4.907,5.418,0
2018-01-07 06:00,70,1.577,4.939,3.768,0
2018-01-07 12:00,5,0.991,4.952,1.054,0
2018-01-07 18:00,0,0.155,4.962,1.654,0
2018-01-08 00:00,0,0.061,4.961,1.767,0
2018-01-08 06:00,105,0.542,4.969,1.403,0
2018-01-08 12:00,7.5,0.918,4.964,3.213,0
2018-01-08 18:00,0,0.928,4.961,4.963,0
2018-01-09 00:00,0,1.542,3.297,6.966,0
2018-01-09 06:00,92.5,2.854,3.283,9.309,0
2018-01-09 12:00,7.5,4.083,4.889,9.412,0
2018-01-09 18:00,0,2.892,4.878,7.817,0
2018-01-10 00:00,0,2.86,6.484,5.088,0
2018-01-10 06:00,60,2.747,6.485,4.167,0
2018-01-10 12:00,5,3.462,6.48,3.71,0
2018-01-10 18:00,0,2.734,6.486,2.636,0
2018-01-11 00:00,0,2.545,6.489,2.618,0
2018-01-11 06:00,35,2.623,6.503,3.392,0
2018-01-11 12:00,2.5,2.537,6.518,3.707,0
2018-01-11 18:00,0,1.99,6.54,4.214,0
2018-01-12 00:00,0,1.77,6.562,5.048,0
2018-01-12 06:00,42.5,1.848,6.583,5.417,0.0175
2018-01-12 12:00,2.5,1.935,6.594,5.512,0.035
2018-01-12 18:00,0,1.111,4.957,5.89,0.025
2018-01-13 00:00,0,0.017,4.96,5.564,0
2018-01-13 06:00,75,-0.157,4.962,6.497,0
2018-01-13 12:00,10,-0.188,4.958,5.791,0.005
2018-01-13 18:00,0,-0.685,4.955,6.059,0.0175
2018-01-14 00:00,0,-1.134,3.301,5.617,0
2018-01-14 06:00,107.5,-1.411,3.3,6.665,0
2018-01-14 12:00,15,-1.431,3.294,5.308,0
2018-01-14 18:00,0,-2.287,3.287,6.168,0
2018-01-15 00:00,0,-2.291,3.275,6.712,0
2018-01-15 06:00,115,-1.151,4.887,8.865,0
2018-01-15 12:00,10,1.023,4.847,9.575,0
2018-01-15 18:00,0,1.024,4.806,11.325,0
2018-01-16 00:00,0,2.061,6.343,11.29,0
2018-01-16 06:00,52.5,2.431,6.326,7.413,0.0725
2018-01-16 12:00,10,2.796,6.311,5.247,0.07
2018-01-16 18:00,0,1.733,6.316,5.862,0
2018-01-17 00:00,0,0.836,6.32,5.717,0
2018-01-17 06:00,75,1.329,6.332,5.263,0.06
2018-01-17 12:00,12.5,1.885,6.353,5.615,0.0825
2018-01-17 18:00,0,0.999,6.379,5.575,0.0075
2018-01-18 00:00,0,1.324,6.388,6.491,0.07
2018-01-18 06:00,47.5,1.688,6.357,6.212,0.05
2018-01-18 12:00,5,3.181,6.294,1.463,0.11
2018-01-18 18:00,0,1.527,6.352,5.902,0
2018-01-19 00:00,0,1.163,6.388,3.376,0.0275
2018-01-19 06:00,85,1.098,6.415,2.814,0.05
2018-01-19 12:00,22.5,1.867,6.431,3.223,0.1825
2018-01-19 18:00,0,0.943,6.44,3.524,0
2018-01-20 00:00,0,0.485,6.436,3.507,0.0325
2018-01-20 06:00,87.5,1.09,6.434,4.013,0
2018-01-20 12:00,22.5,1.106,6.423,2.4,0.0875
2018-01-20 18:00,0,-0.003,6.422,2.13,0.1425
2018-01-21 00:00,0,-0.319,4.831,1.339,0
2018-01-21 06:00,112.5,0.427,4.856,1.562,0
2018-01-21 12:00,32.5,0.427,4.877,0.853,0
2018-01-21 18:00,0,-0.33,4.884,2.187,0
2018-01-22 00:00,0,-0.121,4.871,4.337,0
2018-01-22 06:00,72.5,0.247,4.863,6.246,0
2018-01-22 12:00,17.5,0.664,4.852,5.914,0
2018-01-22 18:00,0,-0.228,4.865,4.638,0
2018-01-23 00:00,0,-1.214,4.883,2.077,0
2018-01-23 06:00,100,-0.007,4.902,3.425,0
2018-01-23 12:00,20,1.531,6.531,4.736,0.015
2018-01-23 18:00,0,2.86,6.51,7.618,0.0575
2018-01-24 00:00,0,4.492,8.099,8.426,0
2018-01-24 06:00,60,5.937,8.101,6.878,0
2018-01-24 12:00,27.5,7.452,9.682,8.203,0
2018-01-24 18:00,0,7.462,9.654,9.766,0
2018-01-25 00:00,0,7.053,8.048,7.398,0
2018-01-25 06:00,82.5,6.696,8.073,6.355,0.0025
2018-01-25 12:00,20,6.601,8.082,4.232,0
2018-01-25 18:00,0,5.877,8.092,3.656,0.04
2018-01-26 00:00,0,5.134,8.089,2.132,0
2018-01-26 06:00,70,4.847,8.109,1.031,0
2018-01-26 12:00,27.5,5.27,8.13,1.767,0
2018-01-26 18:00,0,3.964,8.164,2.376,0
2018-01-27 00:00,0,3.656,6.554,3.288,0.0025
2018-01-27 06:00,102.5,4.048,8.215,3.795,0.07
2018-01-27 12:00,37.5,4.898,6.574,4.004,0.125
2018-01-27 18:00,0,4.126,6.55,7.737,0
2018-01-28 00:00,0,4.853,6.504,10.598,0
2018-01-28 06:00,77.5,5.925,8.137,9.31,0.0775
2018-01-28 12:00,12.5,6.577,8.138,9.793,0.1025
2018-01-28 18:00,0,6.422,8.136,8.259,0
2018-01-29 00:00,0,7.646,9.732,8.511,0.03
2018-01-29 06:00,22.5,7.981,8.088,11.471,0.0325
2018-01-29 12:00,12.5,7.637,8.067,10.84,0.0325
2018-01-29 18:00,0,5.894,8.073,9.916,0.09
2018-01-30 00:00,0,4.092,6.496,10.142,0.03
2018-01-30 06:00,97.5,4.271,6.521,9.235,0.075
2018-01-30 12:00,37.5,4.616,6.529,7.208,0.085
2018-01-30 18:00,0,2.568,6.531,5.028,0
2018-01-31 00:00,0,1.93,6.498,4.863,0
2018-01-31 06:00,75,3.42,6.445,8.272,0
2018-01-31 12:00,12.5,6.099,7.976,8.214,0
2018-01-31 18:00,0,5.403,7.948,7.111,0.04
2018-02-01 00:00,0,3.63,6.365,6.562,0.0775
2018-02-01 06:00,115,3.146,6.38,6.825,0.0225
2018-02-01 12:00,47.5,3.856,6.385,5.579,0.115
2018-02-01 18:00,0,2.404,6.395,6.24,0.06
2018-02-02 00:00,0,1.139,6.397,5.618,0
2018-02-02 06:00,142.5,2.186,6.408,5.794,0
2018-02-02 12:00,52.5,2.978,6.409,3.492,0
2018-02-02 18:00,0,2.246,6.415,2.709,0
2018-02-03 00:00,0,0.79,6.413,2.463,0.105
2018-02-03 06:00,102.5,0.329,4.819,3.162,0
2018-02-03 12:00,45,0.582,4.823,2.586,0.0975
2018-02-03 18:00,0,-0.904,4.837,1.86,0.0375
2018-02-04 00:00,0,-0.691,4.854,3.126,0
2018-02-04 06:00,115,0.813,4.883,5.774,0.045
2018-02-04 12:00,57.5,1.811,4.906,5.01,0.1325
2018-02-04 18:00,0,-0.246,4.93,5.64,0
2018-02-05 00:00,0,-1.303,4.938,4.358,0.055
2018-02-05 06:00,165,-0.511,4.947,4.759,0.0725
2018-02-05 12:00,82.5,-0.442,3.292,3.153,0.05
2018-02-05 18:00,0,-2.532,3.286,1.654,0
2018-02-06 00:00,0,-3.042,3.273,1.385,0
2018-02-06 06:00,187.5,-2.455,3.265,1.027,0
2018-02-06 12:00,77.5,-1.136,3.257,0.754,0.0925
2018-02-06 18:00,0,-2.164,3.256,0.71,0.105
2018-02-07 00:00,0,-2.208,3.251,0.735,0.0775
2018-02-07 06:00,202.5,-1.389,3.257,0.803,0.0025
2018-02-07 12:00,95,-0.426,3.258,0.351,0
2018-02-07 18:00,0,-2.269,3.261,0.097,0
2018-02-08 00:00,0,-2.462,3.261,1.304,0
2018-02-08 06:00,207.5,-0.771,3.267,1.046,0
2018-02-08 12:00,100,0.343,4.897,1.325,0
2018-02-08 18:00,0,-1.472,3.268,1.513,0
2018-02-09 00:00,0,-2.051,3.263,3.308,0
2018-02-09 06:00,185,-1.101,3.261,4.359,0
2018-02-09 12:00,110,0.27,4.88,4.128,0
2018-02-09 18:00,0,-1.384,4.881,4.24,0
2018-02-10 00:00,0,-1.97,4.878,2.885,0
2018-02-10 06:00,187.5,-0.635,4.881,3.165,0
2018-02-10 12:00,85,0.557,4.872,2.407,0
2018-02-10 18:00,0,-0.062,4.861,3.578,0.0675
2018-02-11 00:00,0,-0.21,4.841,4.584,0.0525
2018-02-11 06:00,115,1.619,4.814,7.959,0
2018-02-11 12:00,35,2.51,6.39,7.223,0.0125
2018-02-11 18:00,0,1.961,6.396,6.735,0
2018-02-12 00:00,0,0.787,6.409,7.126,0
2018-02-12 06:00,192.5,1.893,6.423,8.213,0
2018-02-12 12:00,82.5,3.03,6.443,7.116,0.04
2018-02-12 18:00,0,0.525,4.856,5.944,0
2018-02-13 00:00,0,-0.31,4.866,5.095,0.0175
2018-02-13 06:00,200,1.005,4.871,4.627,0.0125
2018-02-13 12:00,107.5,2.19,4.87,2.837,0.02
2018-02-13 18:00,0,0.272,4.879,2.818,0.07
2018-02-14 00:00,0,-0.51,4.886,2.06,0
2018-02-14 06:00,242.5,1.195,4.9,2.394,0
2018-02-14 12:00,135,1.795,4.905,2.356,0
2018-02-14 18:00,0,-0.573,4.91,4.348,0
2018-02-15 00:00,0,-1.033,4.905,5.033,0
2018-02-15 06:00,212.5,0.597,4.899,7.215,0
2018-02-15 12:00,75,1.662,4.883,7.843,0
2018-02-15 18:00,0,0.845,4.875,7.049,0
2018-02-16 00:00,0,0.868,6.494,4.861,0
2018-02-16 06:00,240,2.765,6.515,5.957,0
2018-02-16 12:00,132.5,3.84,6.526,6.293,0
2018-02-16 18:00,0,1.287,6.542,5.282,0.0025
2018-02-17 00:00,0,0.029,4.915,3.615,0
2018-02-17 06:00,175,1.775,6.548,2.512,0.0125
2018-02-17 12:00,117.5,2.715,6.545,1.94,0.015
2018-02-17 18:00,0,0.377,4.922,1.482,0
2018-02-18 00:00,0,-0.275,4.928,0.852,0.0125
2018-02-18 06:00,170,2.151,4.934,1.463,0.04
2018-02-18 12:00,80,2.737,4.929,2.584,0.005
2018-02-18 18:00,0,0.602,4.925,3.353,0
2018-02-19 00:00,0,0.167,4.911,3.479,0
2018-02-19 06:00,177.5,1.525,4.905,3.932,0
2018-02-19 12:00,107.5,2.572,4.897,2.455,0
2018-02-19 18:00,0,0.556,4.899,3.16,0
2018-02-20 00:00,0,-0.078,4.899,3.601,0
2018-02-20 06:00,215,1.339,4.903,4.367,0.055
2018-02-20 12:00,165,2.439,4.905,4.266,0
2018-02-20 18:00,0,-0.289,4.916,3.732,0.045
2018-02-21 00:00,0,-0.707,4.919,2.487,0.0975
2018-02-21 06:00,215,0.918,4.924,2.835,0.085
2018-02-21 12:00,120,1.919,4.922,1.905,0.005
2018-02-21 18:00,0,-0.83,4.926,1.208,0
2018-02-22 00:00,0,-1.183,4.923,1.475,0
2018-02-22 06:00,270,0.349,4.928,4.434,0.04
2018-02-22 12:00,150,0.816,3.284,4.39,0.06
2018-02-22 18:00,0,-2.036,3.287,4.136,0.03
2018-02-23 00:00,0,-2.902,3.285,3.417,0
2018-02-23 06:00,305,-2.043,3.289,2.468,0
2018-02-23 12:00,182.5,-0.495,3.287,1.604,0
2018-02-23 18:00,0,-1.667,3.29,4.756,0
2018-02-24 00:00,0,-2.272,3.293,5.38,0.0125
2018-02-24 06:00,282.5,-1.514,3.302,7.743,0.0775
2018-02-24 12:00,165,-1.164,3.304,6.851,0.0975
2018-02-24 18:00,0,-3.236,3.307,5.315,0.105
2018-02-25 00:00,0,-4.391,3.305,4.294,0.085
2018-02-25 06:00,265,-3.893,3.305,5.453,0.09
2018-02-25 12:00,142.5,-2.541,3.302,5.508,0.135
2018-02-25 18:00,0,-3.958,3.302,5.672,0.1975
2018-02-26 00:00,0,-5.009,3.298,5.248,0.0875
2018-02-26 06:00,252.5,-4.005,3.297,5.324,0.075
2018-02-26 12:00,165,-3.124,3.29,5.504,0.065
2018-02-26 18:00,0,-4.57,3.286,6.136,0.13
2018-02-27 00:00,0,-6.053,1.639,5.477,0.005
2018-02-27 06:00,187.5,-5.735,3.274,4.127,0.08
2018-02-27 12:00,140,-4.768,1.639,6.368,0.07
2018-02-27 18:00,0,-6.775,1.641,8.386,0.185
2018-02-28 00:00,0,-8.077,1.642,7.146,0.0975
2018-02-28 06:00,255,-7.224,1.646,8.037,0.105
2018-02-28 12:00,165,-5.309,1.647,7.841,0.1
2018-02-28 18:00,0,-5.828,1.646,7.665,0.0775
2018-03-01 00:00,0,-6.838,1.64,6.941,0.0875
2018-03-01 06:00,267.5,-6.336,3.268,7.568,0.095
2018-03-01 12:00,165,-4.636,3.259,7.512,0.065
2018-03-01 18:00,0,-5.665,3.248,7.056,0.07
