Model inputs,,,,,,,,,,,,,,,,,,,,,,
Latitude = 53.15283 deg,,,,,,,,,,,,,,,,,,,,,,
Longitude = 13.02655 deg,,,,,,,,,,,,,,,,,,,,,,
Lake depth = 4.5 m,,,,,,,,,,,,,,,,,,,,,,
Lake fetch = 4000 m,,,,,,,,,,,,,,,,,,,,,,
Extinction coefficient = 0.4,,,,,,,,,,,,,,,,,,,,,,
Initial surface temperature = 4 C,,,,,,,,,,,,,,,,,,,,,,
Initial mixed layer thickness = 0 m,,,,,,,,,,,,,,,,,,,,,,
Initial mean temperature = 4 C,,,,,,,,,,,,,,,,,,,,,,
Initial bottom temperature = 4 C,,,,,,,,,,,,,,,,,,,,,,
Initial ice thickness = 0 m,,,,,,,,,,,,,,,,,,,,,,
Perpetual-year simulation = No,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Results from FLAKE simulations.,,,,,,,,,,,,,,,,,,,,,,
Step (-),  Date (-),  Mixed-layer temperature (C),  Mean temperature of the water column (C),  Bottom temperature (C),Friction velocity in the surface air layer (m/s),  Friction velocity in the surface layer of lake water (m/s),  Convective velocity scale (m/s),Heat flux through the ice-water or air-water interface (W/m2),Sensible heat flux (W/m2),Latent heat flux (W/m2),Radiation flux through the ice-water or air-water interface (W/m2),Long-wave radiation flux from the atmosphere (W/m2),surface long-wave radiation flux (W/m2), Mixed-layer thickness (m),  Shape factor for thermocline (-),Thickness of the upper layer of the sediment (m),   Temperature at the bottom of the upper layer of the sediment (C),Heat flux through the water-bottom sediment interface (W /m2),  Ice thickness (m),  Snow thickness (m),Ice temperature (C), Snow temperature (C)
672,2018-04-18 00:00,0.00000,0.870021,1.82407,0.00000,7.1044E-05,0.00000,0.00000,0.177404,0.151337,0.00000,257.900,-294.159,0.207299,0.500000,3.00000,4.00000,-0.792038,0.298167,0.00000,-4.09507,-4.09507
673,2018-04-18 06:00,0.00000,0.870926,1.82597,0.00000,8.52971E-05,0.00000,0.00000,0.279190,0.201974,0.00000,282.314,-291.380,0.207299,0.500000,3.00000,4.00000,-0.791347,0.300205,0.00000,-4.73270,-4.73270
674,2018-04-18 12:00,0.00000,0.871831,1.82786,0.00000,9.2615E-05,0.00000,0.00000,0.241978,0.143453,0.00000,292.031,-312.481,0.207299,0.500000,3.00000,4.00000,-0.790657,0.302542,0.00000,0.00000,0.00000
675,2018-04-18 18:00,0.00000,0.872734,1.82976,0.00000,7.08639E-05,0.00000,0.00000,0.173655,0.145107,0.00000,272.975,-312.481,0.207299,0.500000,3.00000,4.00000,-0.789968,0.275340,0.00000,0.00000,0.00000
676,2018-04-19 00:00,0.00000,0.873637,1.83165,0.00000,5.1054E-05,0.00000,0.00000,0.193540,0.188493,0.00000,264.897,-297.334,0.207299,0.500000,3.00000,4.00000,-0.789279,0.275340,0.00000,-3.37204,-3.37204
677,2018-04-19 06:00,0.00000,0.874539,1.83354,0.00000,2.69225E-05,0.00000,0.00000,0.279625,0.193764,0.00000,285.694,-294.736,0.207299,0.500000,3.00000,4.00000,-0.788590,0.277172,0.00000,-3.96312,-3.96312
678,2018-04-19 12:00,0.00000,0.875440,1.83543,0.00000,1.82238E-05,0.00000,0.00000,0.252852,0.187007,0.00000,295.153,-312.481,0.207299,0.500000,3.00000,4.00000,-0.787902,0.279309,0.00000,0.00000,0.00000
679,2018-04-19 18:00,0.00000,0.876341,1.83732,0.00000,5.36495E-05,0.00000,0.00000,0.179676,0.144294,0.00000,274.616,-312.481,0.207299,0.500000,3.00000,4.00000,-0.787215,0.251555,0.00000,0.00000,0.00000
680,2018-04-20 00:00,0.00000,0.877241,1.83921,0.00000,7.40605E-05,0.00000,0.00000,0.206872,0.188614,0.00000,267.818,-296.677,0.207299,0.500000,3.00000,4.00000,-0.786529,0.251555,0.00000,-3.52122,-3.52122
681,2018-04-20 06:00,0.00000,0.878140,1.84109,0.00000,9.06907E-05,0.00000,0.00000,0.290090,0.230014,0.00000,290.737,-296.908,0.207299,0.500000,3.00000,4.00000,-0.785843,0.253667,0.00000,-3.46853,-3.46853
682,2018-04-20 12:00,0.00000,0.879038,1.84297,0.00000,9.8749E-05,0.00000,0.00000,0.297922,0.182120,0.00000,308.362,-312.481,0.207299,0.500000,3.00000,4.00000,-0.785157,0.255729,0.00000,0.00000,0.00000
683,2018-04-20 18:00,0.00000,0.879935,1.84486,0.00000,1.00692E-04,0.00000,0.00000,0.202731,0.184048,0.00000,280.967,-312.481,0.207299,0.500000,3.00000,4.00000,-0.784472,0.226536,0.00000,0.00000,0.00000
684,2018-04-21 00:00,0.00000,0.880831,1.84674,0.00000,9.72814E-05,0.00000,0.00000,0.204271,0.182372,0.00000,268.298,-297.969,0.207299,0.500000,3.00000,4.00000,-0.783788,0.226536,0.00000,-3.22801,-3.22801
685,2018-04-21 06:00,0.00000,0.881727,1.84861,0.00000,9.94606E-05,0.00000,0.00000,0.248665,0.137261,0.00000,280.502,-298.226,0.207299,0.500000,3.00000,4.00000,-0.783105,0.228706,0.00000,-3.16986,-3.16986
686,2018-04-21 12:00,0.00000,0.882622,1.85049,0.00000,9.59054E-05,0.00000,0.00000,0.220217,9.69186E-02,0.00000,285.857,-312.481,0.207299,0.500000,3.00000,4.00000,-0.782422,0.230815,0.00000,0.00000,0.00000
687,2018-04-21 18:00,0.00000,0.883516,1.85236,0.00000,5.75791E-05,0.00000,0.00000,0.141400,9.81645E-02,0.00000,264.311,-312.481,0.207299,0.500000,3.00000,4.00000,-0.781739,0.202605,0.00000,0.00000,0.00000
688,2018-04-22 00:00,0.00000,0.884410,1.85424,0.00000,3.13242E-05,0.00000,0.00000,0.178984,0.109444,0.00000,256.273,-291.848,0.207299,0.500000,3.00000,4.00000,-0.781057,0.206053,0.00000,-4.62511,-4.62511
689,2018-04-22 06:00,0.00000,0.885302,1.85611,0.00000,2.84341E-05,0.00000,0.00000,0.248412,0.140007,0.00000,279.263,-296.985,0.207299,0.500000,3.00000,4.00000,-0.780376,0.208591,0.00000,-3.45119,-3.45119
690,2018-04-22 12:00,0.00000,0.886194,1.85798,0.00000,5.97428E-05,0.00000,0.00000,0.232300,9.55373E-02,0.00000,289.273,-312.481,0.207299,0.500000,3.00000,4.00000,-0.779696,0.184546,0.00000,0.00000,0.00000
691,2018-04-22 18:00,0.00000,0.887085,1.85985,0.00000,9.38637E-05,0.00000,0.00000,0.160207,9.62686E-02,0.00000,271.183,-312.481,0.207299,0.500000,3.00000,4.00000,-0.779016,0.159327,0.00000,0.00000,0.00000
692,2018-04-23 00:00,0.00000,0.887976,1.86171,0.00000,8.80157E-05,0.00000,0.00000,0.198831,0.178045,0.00000,268.767,-298.661,0.207299,0.500000,3.00000,4.00000,-0.778336,0.162279,0.00000,-3.07148,-3.07148
693,2018-04-23 06:00,0.00000,0.888865,1.86358,0.00000,1.08652E-04,0.00000,0.00000,0.247909,0.210697,0.00000,286.063,-302.355,0.207299,0.500000,3.00000,4.00000,-0.777657,0.164402,0.00000,-2.24025,-2.24025
694,2018-04-23 12:00,0.00000,0.889754,1.86544,0.00000,1.1927E-04,0.00000,0.00000,0.215068,0.138030,0.00000,285.425,-312.481,0.207299,0.500000,3.00000,4.00000,-0.776979,0.141590,0.00000,0.00000,0.00000
695,2018-04-23 18:00,0.00000,0.890642,1.86730,0.00000,8.93102E-05,0.00000,0.00000,0.140950,9.64853E-02,0.00000,265.635,-312.481,0.207299,0.500000,3.00000,4.00000,-0.776301,0.114379,0.00000,0.00000,0.00000
696,2018-04-24 00:00,0.00000,0.891529,1.86916,0.00000,9.28945E-05,0.00000,0.00000,0.142070,0.129014,0.00000,255.193,-301.236,0.207299,0.500000,3.00000,4.00000,-0.775624,0.117732,0.00000,-2.49118,-2.49118
697,2018-04-24 06:00,0.00000,0.892416,1.87102,0.00000,1.20579E-04,0.00000,0.00000,0.205755,0.128263,0.00000,271.587,-301.118,0.207299,0.500000,3.00000,4.00000,-0.774948,0.121024,0.00000,-2.51780,-2.51780
698,2018-04-24 12:00,0.00000,0.893301,1.87288,0.00000,1.25683E-04,0.00000,0.00000,0.157549,0.139277,0.00000,269.030,-312.481,0.207299,0.500000,3.00000,4.00000,-0.774272,0.104018,0.00000,0.00000,0.00000
699,2018-04-24 18:00,0.00000,0.894186,1.87473,0.00000,9.8971E-05,0.00000,0.00000,0.120581,9.62686E-02,0.00000,258.829,-312.481,0.207299,0.500000,3.00000,4.00000,-0.773597,8.7378E-02,0.00000,0.00000,0.00000
700,2018-04-25 00:00,0.00000,0.895070,1.87659,0.00000,8.3601E-05,0.00000,0.00000,0.151528,0.167310,0.00000,258.610,-302.568,0.207299,0.500000,3.00000,4.00000,-0.772922,9.12215E-02,0.00000,-2.19243,-2.19243
701,2018-04-25 06:00,0.00000,0.895954,1.87844,0.00000,9.1382E-05,0.00000,0.00000,0.178025,0.161380,0.00000,270.233,-304.080,0.207299,0.500000,3.00000,4.00000,-0.772248,9.43604E-02,0.00000,-1.85456,-1.85456
702,2018-04-25 12:00,0.00000,0.896836,1.88029,0.00000,1.16296E-04,0.00000,0.00000,0.158491,9.43728E-02,0.00000,269.208,-312.481,0.207299,0.500000,3.00000,4.00000,-0.771574,8.74956E-02,0.00000,0.00000,0.00000
703,2018-04-25 18:00,0.00000,0.897718,1.88214,0.00000,9.52164E-05,0.00000,0.00000,9.38259E-02,5.26357E-02,0.00000,251.909,-312.481,0.207299,0.500000,3.00000,4.00000,-0.770901,6.24301E-02,0.00000,0.00000,0.00000
704,2018-04-26 00:00,0.00000,0.898599,1.88399,0.00000,9.85472E-05,0.00000,0.00000,0.108182,7.60938E-02,0.00000,248.973,-304.327,0.207299,0.500000,3.00000,4.00000,-0.770229,6.67763E-02,0.00000,-1.79943,-1.79943
705,2018-04-26 06:00,0.00000,0.899479,1.88583,0.00000,1.1235E-04,0.00000,0.00000,0.148954,0.118977,0.00000,263.217,-304.580,0.207299,0.500000,3.00000,4.00000,-0.769557,7.07446E-02,0.00000,-1.74317,-1.74317
706,2018-04-26 12:00,0.00000,0.900359,1.88768,0.00000,1.14034E-04,0.00000,0.00000,0.143130,5.27439E-02,0.00000,268.719,-312.481,0.207299,0.500000,3.00000,4.00000,-0.768886,4.96661E-02,0.00000,0.00000,0.00000
707,2018-04-26 18:00,0.00000,0.901237,1.88952,0.00000,1.00445E-04,0.00000,0.00000,8.45559E-02,5.37449E-02,0.00000,249.545,-312.481,0.207299,0.500000,3.00000,4.00000,-0.768215,2.35069E-02,0.00000,0.00000,0.00000
708,2018-04-27 00:00,0.00000,0.902115,1.89136,0.00000,9.54086E-05,0.00000,0.00000,7.30354E-02,6.44534E-02,0.00000,243.841,-308.951,0.207299,0.500000,3.00000,4.00000,-0.767545,2.80238E-02,0.00000,-0.774554,-0.774554
709,2018-04-27 06:00,0.00000,0.902993,1.89320,0.00000,9.67738E-05,0.00000,0.00000,0.159536,6.59923E-02,0.00000,265.488,-308.217,0.207299,0.500000,3.00000,4.00000,-0.766876,3.26972E-02,0.00000,-0.936446,-0.936446
710,2018-04-27 12:00,0.00000,0.903869,1.89320,0.00000,8.11238E-05,0.00000,0.00000,0.171039,4.66773E-02,332.475,272.265,-312.481,3.43957E-02,0.500000,3.00000,4.00000,-0.766876,0.00000,0.00000,0.00000,0.00000
711,2018-04-27 18:00,0.00000,1.22191,2.46264,0.00000,8.16243E-05,0.00000,0.00000,0.122592,5.38684E-02,0.00000,259.163,-312.251,3.43957E-02,0.500000,0.183565,2.08657,2.23721,2.877E-03,0.00000,-5.02511E-02,-5.02511E-02
712,2018-04-28 00:00,0.00000,1.21935,2.45749,0.00000,6.78848E-05,0.00000,0.00000,0.104882,5.49449E-02,0.00000,254.827,-311.774,3.43957E-02,0.500000,0.230836,2.13474,1.52681,6.68278E-03,0.00000,-0.154556,-0.154556
713,2018-04-28 06:00,0.00000,1.21761,2.45397,0.00000,5.35346E-05,0.00000,0.00000,0.199879,9.91023E-02,0.00000,279.076,-311.258,3.43957E-02,0.500000,0.261712,2.16593,1.20183,1.07674E-02,0.00000,-0.267604,-0.267604
714,2018-04-28 12:00,0.00000,1.21623,2.45397,0.00000,6.92152E-05,0.00000,0.00000,0.218852,8.38365E-02,451.050,285.473,-312.481,1.76757E-02,0.500000,0.284494,2.18882,1.01773,0.00000,0.00000,0.00000,0.00000
715,2018-04-28 18:00,0.00000,1.64535,3.30367,0.00000,4.24717E-05,0.00000,0.00000,0.169582,9.61204E-02,0.00000,271.780,-312.378,1.76757E-02,0.500000,1.39223,3.29707,5.17482E-03,1.92082E-03,0.00000,-2.23997E-02,-2.23997E-02
716,2018-04-29 00:00,0.00000,1.64534,3.30366,0.00000,6.47813E-05,0.00000,0.00000,0.141094,9.73426E-02,0.00000,263.900,-312.092,1.76757E-02,0.500000,1.39228,3.29711,5.13826E-03,4.82185E-03,0.00000,-8.49783E-02,-8.49783E-02
717,2018-04-29 06:00,0.00000,1.64533,3.30365,0.00000,4.10435E-05,0.00000,0.00000,0.215894,0.140953,0.00000,283.918,-311.688,1.76757E-02,0.500000,1.39233,3.29714,5.10197E-03,8.27103E-03,0.00000,-0.173477,-0.173477
718,2018-04-29 12:00,0.00000,1.64533,3.30365,0.00000,6.14903E-05,0.00000,0.00000,0.251150,0.121183,446.400,294.663,-312.481,1.3163E-02,0.500000,1.39238,3.29717,5.07972E-03,0.00000,0.00000,0.00000,0.00000
719,2018-04-29 18:00,0.00000,2.07116,3.98001,0.00000,9.72707E-05,0.00000,0.00000,0.177060,0.138273,0.00000,274.533,-312.437,1.3163E-02,0.500000,1.49975,3.36758,0.445919,1.25483E-03,0.00000,-9.55946E-03,-9.55946E-03
720,2018-04-30 00:00,0.00000,2.07065,3.98001,0.00000,1.17819E-04,0.00000,-0.482908,0.159854,0.180983,0.00000,268.985,-312.183,0.00000,0.500000,1.50250,3.36932,0.443845,3.95847E-03,0.00000,-6.50016E-02,-6.50016E-02
721,2018-04-30 06:00,0.00000,2.06959,3.98001,0.00000,1.08916E-04,0.00000,-0.482908,0.227299,0.179261,0.00000,289.443,-311.880,0.00000,0.519997,1.50523,3.37104,0.441790,7.00636E-03,0.00000,-0.131296,-0.131296
722,2018-04-30 12:00,8.14838E-03,2.06854,3.98001,0.00000,7.29596E-05,0.00000,-24.6627,0.199277,0.119488,325.500,287.536,-312.518,1.08286E-02,0.519998,1.50794,3.37276,0.439752,0.00000,0.00000,0.00000,0.00000
723,2018-04-30 18:00,0.593212,2.35036,3.98001,0.00000,7.70442E-05,0.00000,-48.6581,0.140178,0.114728,0.00000,266.291,-315.204,1.01714E-02,0.519997,1.84151,3.58310,0.235368,0.00000,0.00000,0.00000,0.00000
724,2018-05-01 00:00,0.476969,2.29448,3.98001,0.00000,1.04465E-04,0.00000,-50.6212,0.132662,7.8248E-02,0.00000,263.837,-314.669,1.00324E-02,0.519997,1.84303,3.58392,0.234686,0.00000,0.00000,0.00000,0.00000
725,2018-05-01 06:00,0.356155,2.23636,3.98001,0.00000,1.17351E-04,0.00000,-42.7434,0.161616,7.96457E-02,546.375,271.129,-314.114,1.00034E-02,0.519997,1.84455,3.58474,0.234008,0.00000,0.00000,0.00000,0.00000
726,2018-05-01 12:00,1.33732,2.70845,3.98001,0.00000,1.30381E-04,0.00000,-47.5978,0.146328,3.08546E-02,309.225,270.870,-318.645,1.00003E-02,0.519996,2.43055,3.90065,3.56575E-02,0.00000,0.00000,0.00000,0.00000
727,2018-05-01 18:00,1.83725,2.94900,3.98001,0.00000,1.08907E-04,0.00000,-66.8412,7.57046E-02,2.62261E-02,0.00000,254.030,-320.973,1E-02,0.519995,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
728,2018-05-02 00:00,1.67851,2.87262,3.98001,0.00000,7.34016E-05,0.00000,-74.1576,4.67731E-02,-9.59472E-03,0.00000,246.038,-320.232,1E-02,0.519994,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
729,2018-05-02 06:00,1.50239,2.78787,3.98001,0.00000,7.01889E-05,0.00000,-50.0697,0.137675,3.05211E-02,634.725,269.175,-319.412,1E-02,0.519994,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
730,2018-05-02 12:00,2.64188,3.33615,3.98001,0.00000,8.78655E-05,0.00000,-53.3275,0.128909,1.62566E-02,358.050,271.274,-324.746,1E-02,0.519993,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
731,2018-05-02 18:00,3.22510,3.61677,3.98001,0.00000,8.45288E-05,0.00000,-66.3396,8.23225E-02,8.87884E-03,0.00000,261.071,-327.502,1E-02,0.519992,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
732,2018-05-03 00:00,3.06755,3.54097,3.98001,0.00000,4.6149E-05,0.00000,-66.9971,7.95575E-02,4.84317E-02,0.00000,259.631,-326.756,1E-02,0.519991,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
733,2018-05-03 06:00,2.90843,3.46441,3.98001,0.00000,8.45242E-05,0.00000,-51.0851,0.137506,8.822E-02,446.400,274.693,-326.004,1E-02,0.519990,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
734,2018-05-03 12:00,3.67214,3.83187,3.98001,0.00000,9.95624E-05,0.00000,-49.2490,0.146208,4.07686E-02,469.650,280.190,-329.626,1E-02,0.519989,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
735,2018-05-03 18:00,4.48628,4.22362,3.98001,0.00000,7.28412E-05,2.46963E-04,-77.1562,4.70371E-02,-6.43597E-03,0.00000,256.324,-333.521,1E-02,0.519984,3.00000,4.00000,-7.276E-03,0.00000,0.00000,0.00000,0.00000
736,2018-05-04 00:00,4.13545,4.13545,4.13545,0.00000,6.44063E-05,1.31171E-03,-83.6789,2.0666E-02,-3.92939E-02,0.00000,248.178,-331.838,4.50000,0.500000,0.183565,3.98185,0.913741,0.00000,0.00000,0.00000,0.00000
737,2018-05-04 06:00,4.03877,4.03877,4.03877,0.00000,5.86615E-05,0.00000,-62.0699,0.101463,-3.8282E-02,662.625,269.243,-331.376,4.50000,0.500000,0.386202,3.98380,0.155409,0.00000,0.00000,0.00000,0.00000
738,2018-05-04 12:00,4.60046,4.59976,4.03877,0.00000,6.36458E-05,0.00000,-56.9315,0.121595,-8.09004E-03,448.725,277.025,-334.070,4.48885,0.500000,3.00000,4.00000,1.41114E-02,0.00000,0.00000,0.00000,0.00000
739,2018-05-04 18:00,4.96465,4.96274,4.03877,0.00000,6.92405E-05,2.36914E-03,-78.1524,4.53173E-02,-1.21763E-02,0.00000,257.640,-335.826,4.48140,0.500000,3.00000,4.00000,1.41114E-02,0.00000,0.00000,0.00000,0.00000
740,2018-05-05 00:00,4.87341,4.87341,4.87341,0.00000,6.82855E-05,2.37614E-03,-86.5404,1.31387E-02,-4.87698E-02,0.00000,248.880,-335.385,4.50000,0.500000,3.00000,4.00000,0.317919,0.00000,0.00000,0.00000,0.00000
741,2018-05-05 06:00,4.77414,4.77414,4.77414,0.00000,6.6716E-05,0.00000,-61.5746,0.105648,-4.77373E-02,653.325,273.274,-334.906,4.50000,0.500000,0.183565,4.79324,-0.113644,0.00000,0.00000,0.00000,0.00000
742,2018-05-05 12:00,5.32791,5.32713,4.77414,0.00000,4.37611E-05,0.00000,-53.6038,0.135378,-1.8064E-02,465.000,283.862,-337.583,4.48743,0.500000,3.00000,4.00000,0.281786,0.00000,0.00000,0.00000,0.00000
743,2018-05-05 18:00,5.71107,5.70913,4.77414,0.00000,4.53433E-05,2.82862E-03,-75.6593,5.76789E-02,-2.27815E-02,0.00000,263.751,-339.445,4.48136,0.500000,3.00000,4.00000,0.281786,0.00000,0.00000,0.00000,0.00000
744,2018-05-06 00:00,5.62234,5.62234,5.62234,0.00000,4.38431E-05,2.8574E-03,-81.8654,3.42488E-02,-2.12153E-02,0.00000,257.135,-339.013,4.50000,0.500000,3.00000,4.00000,0.590533,0.00000,0.00000,0.00000,0.00000
745,2018-05-06 06:00,5.52811,5.52811,5.52811,0.00000,4.56467E-05,0.00000,-56.6241,0.125245,1.73499E-02,657.975,281.789,-338.555,4.50000,0.500000,3.00000,4.00000,0.556231,0.00000,0.00000,0.00000,0.00000
746,2018-05-06 12:00,6.09043,6.09043,6.09043,0.00000,5.3744E-05,0.00000,-48.5514,0.154587,7.88099E-03,485.925,292.582,-341.296,4.50000,0.500000,3.00000,4.00000,0.760917,0.00000,0.00000,0.00000,0.00000
747,2018-05-06 18:00,6.49762,6.49762,6.49762,0.00000,4.31485E-05,3.18044E-03,-73.6409,6.79949E-02,2.68345E-03,0.00000,269.580,-343.291,4.50000,0.500000,3.00000,4.00000,0.909133,0.00000,0.00000,0.00000,0.00000
748,2018-05-07 00:00,6.41242,6.41242,6.41242,0.00000,5.61354E-05,3.22844E-03,-79.7241,4.54956E-02,4.12409E-03,0.00000,263.099,-342.873,4.50000,0.500000,3.00000,4.00000,0.878120,0.00000,0.00000,0.00000,0.00000
749,2018-05-07 06:00,6.32030,6.32030,6.32030,0.00000,6.60129E-05,0.00000,-51.6836,0.144485,4.12394E-03,667.275,290.589,-342.421,4.50000,0.500000,3.00000,4.00000,0.844590,0.00000,0.00000,0.00000,0.00000
750,2018-05-07 12:00,6.89783,6.89681,6.32030,0.00000,7.80735E-05,0.00000,-45.5753,0.166325,3.14086E-02,485.925,299.488,-345.261,4.48410,0.500000,3.00000,4.00000,0.844590,0.00000,0.00000,0.00000,0.00000
751,2018-05-07 18:00,7.31067,7.30731,6.32030,0.00000,7.5115E-05,3.4336E-03,-70.5226,8.21455E-02,-1.16313E-02,0.00000,276.708,-347.301,4.46942,0.500000,3.00000,4.00000,0.844590,0.00000,0.00000,0.00000,0.00000
752,2018-05-08 00:00,7.22574,7.22574,7.22574,0.00000,7.46562E-05,3.52833E-03,-77.9905,5.50511E-02,2.74062E-02,0.00000,268.808,-346.881,4.50000,0.500000,3.00000,4.00000,1.17417,0.00000,0.00000,0.00000,0.00000
753,2018-05-08 06:00,7.13527,7.13527,7.13527,0.00000,9.53773E-05,0.00000,-52.9314,0.142214,2.7062E-02,667.275,293.332,-346.433,4.50000,0.500000,3.00000,4.00000,1.14124,0.00000,0.00000,0.00000,0.00000
754,2018-05-08 12:00,7.71144,7.71002,7.13527,0.00000,9.91608E-05,0.00000,-50.6097,0.151445,1.6371E-02,492.900,298.513,-349.290,4.47770,0.500000,3.00000,4.00000,1.14124,0.00000,0.00000,0.00000,0.00000
755,2018-05-08 18:00,8.12532,8.12107,7.13527,0.00000,9.50117E-05,3.73673E-03,-73.1662,7.56897E-02,1.0433E-02,0.00000,278.102,-351.354,4.46134,0.500000,3.00000,4.00000,1.14124,0.00000,0.00000,0.00000,0.00000
756,2018-05-09 00:00,8.03615,8.03615,8.03615,0.00000,8.85136E-05,3.80752E-03,-78.4262,5.67709E-02,1.20024E-02,0.00000,272.413,-350.909,4.50000,0.500000,3.00000,4.00000,1.46916,0.00000,0.00000,0.00000,0.00000
757,2018-05-09 06:00,7.94484,7.94484,7.94484,0.00000,9.8545E-05,0.00000,-52.8167,0.144550,4.88276E-02,664.950,297.443,-350.453,4.50000,0.500000,3.00000,4.00000,1.43592,0.00000,0.00000,0.00000,0.00000
758,2018-05-09 12:00,8.51863,8.51716,7.94484,0.00000,1.06929E-04,0.00000,-51.1292,0.151560,3.78512E-02,476.625,302.005,-353.323,4.47700,0.500000,3.00000,4.00000,1.43592,0.00000,0.00000,0.00000,0.00000
759,2018-05-09 18:00,8.91602,8.91176,7.94484,0.00000,9.7967E-05,4.00516E-03,-75.6761,6.97547E-02,3.23113E-02,0.00000,279.543,-355.321,4.46050,0.500000,3.00000,4.00000,1.43592,0.00000,0.00000,0.00000,0.00000
760,2018-05-10 00:00,8.82363,8.82363,8.82363,0.00000,8.8171E-05,4.05214E-03,-79.1644,5.71915E-02,3.3783E-02,0.00000,275.601,-354.856,4.50000,0.500000,3.00000,4.00000,1.75580,0.00000,0.00000,0.00000,0.00000
761,2018-05-10 06:00,8.73115,8.73115,8.73115,0.00000,1.00209E-04,0.00000,-54.8240,0.139784,7.05954E-02,653.325,299.356,-354.391,4.50000,0.500000,3.00000,4.00000,1.72214,0.00000,0.00000,0.00000,0.00000
762,2018-05-10 12:00,9.29113,9.28976,8.73115,0.00000,8.71987E-05,0.00000,-46.3699,0.147303,5.99148E-02,348.750,310.638,-357.215,4.47811,0.500000,3.00000,4.00000,1.72214,0.00000,0.00000,0.00000,0.00000
763,2018-05-10 18:00,9.57039,9.56749,8.73115,0.00000,5.63217E-05,4.12866E-03,-73.0546,7.51888E-02,5.77759E-02,0.00000,285.443,-358.630,4.46886,0.500000,3.00000,4.00000,1.72214,0.00000,0.00000,0.00000,0.00000
764,2018-05-11 00:00,9.48203,9.48203,9.48203,0.00000,7.70572E-05,4.29232E-03,-82.8326,4.09397E-02,2.40878E-02,0.00000,275.284,-358.182,4.50000,0.500000,3.00000,4.00000,1.99546,0.00000,0.00000,0.00000,0.00000
765,2018-05-11 06:00,9.38508,9.38508,9.38508,0.00000,7.76784E-05,0.00000,-79.5091,5.81614E-02,2.6504E-02,365.025,278.097,-357.691,4.50000,0.500000,3.00000,4.00000,1.96017,0.00000,0.00000,0.00000,0.00000
766,2018-05-11 12:00,9.64019,9.64019,9.64019,0.00000,5.9861E-05,0.00000,-74.4687,7.49003E-02,2.14925E-02,348.750,284.419,-358.984,4.50000,0.500000,3.00000,4.00000,2.05303,0.00000,0.00000,0.00000,0.00000
767,2018-05-11 18:00,9.88542,9.88542,9.88542,0.00000,4.38859E-05,4.53512E-03,-91.0258,1.98908E-02,-1.91934E-02,0.00000,269.205,-360.231,4.50000,0.500000,3.00000,4.00000,2.14229,0.00000,0.00000,0.00000,0.00000
768,2018-05-12 00:00,9.77895,9.77895,9.77895,0.00000,5.2128E-05,4.57133E-03,-94.9348,5.35291E-03,-1.70379E-02,0.00000,264.766,-359.689,4.50000,0.500000,3.00000,4.00000,2.10354,0.00000,0.00000,0.00000,0.00000
769,2018-05-12 06:00,9.66805,9.66805,9.66805,0.00000,5.12137E-05,0.00000,-70.5600,8.99138E-02,2.07176E-02,625.425,288.455,-359.126,4.50000,0.500000,3.00000,4.00000,2.06317,0.00000,0.00000,0.00000,0.00000
770,2018-05-12 12:00,10.1817,10.1817,10.1817,0.00000,6.86051E-05,0.00000,-67.4568,0.102161,9.98957E-03,427.800,294.173,-361.742,4.50000,0.500000,3.00000,4.00000,2.25013,0.00000,0.00000,0.00000,0.00000
771,2018-05-12 18:00,10.5101,10.5101,10.5101,0.00000,7.94265E-05,4.60096E-03,-85.9553,4.02773E-02,4.17351E-02,0.00000,277.385,-363.422,4.50000,0.500000,3.00000,4.00000,2.36968,0.00000,0.00000,0.00000,0.00000
772,2018-05-13 00:00,10.4092,10.4092,10.4092,0.00000,8.9853E-05,4.59926E-03,-87.2082,3.56018E-02,6.5399E-03,0.00000,275.655,-362.905,4.50000,0.500000,3.00000,4.00000,2.33293,0.00000,0.00000,0.00000,0.00000
773,2018-05-13 06:00,10.3068,10.3068,10.3068,0.00000,1.05793E-04,0.00000,-65.1271,0.110413,-2.98888E-02,671.925,297.174,-362.381,4.50000,0.500000,3.00000,4.00000,2.29568,0.00000,0.00000,0.00000,0.00000
774,2018-05-13 12:00,10.8720,10.8707,10.3068,0.00000,1.12027E-04,0.00000,-64.2238,0.115096,-4.1627E-02,502.200,300.983,-365.280,4.48085,0.500000,3.00000,4.00000,2.29568,0.00000,0.00000,0.00000,0.00000
