Conventions,G,BADC-CSV,1
title,G,GloboLakes: high-resolution global limnology dataset v1
creator,G,Dr Laura Carrea,"Department of Meteorology, University of Reading"
contributor,G,Poppy Townsend,CEDA
long_name,1,GLWD ID,1
type,1,int
comment,1,GLWD ID is the ID number for the lake/waterbody within the Global Lake Water Database
long_name,2,Name,1
type,2,char
comment,2,Name of the water body
long_name,3,Country,1
type,3,char
comment,3,Name of country where water body is situated
long_name,4,Lat centre,degree
type,4,float
comment,4,Latitude for the centre of the water body
long_name,5,Lon centre,degree
type,5,float
comment,5,Longitude for the centre of the water body
long_name,6,Lat min,degree
type,6,float
comment,6,Minimum latitude for the water body
long_name,7,Lat max,degree
type,7,float
comment,7,Maximum latitude for the water body
long_name,8,Lon min,degree
type,8,float
comment,8,Minimum longitude for the water body
long_name,9,Lon max,degree
type,9,float
comment,9,Maximum longitude for the water body
location_name,G,Rutherford Appleton Lab
location,G,global
date_valid,G,2005-01-01,2010-01-01
last_revised_date,G,2015-07-21
history,G,Version 1
observation_station,G,unknown computer at the University of Reading
feature_type,G,point collection
source,G,data were derived from the ESA CCI Land Cover Map
activity,G,the NERC funded GloboLakes project
data
1,2,3,4,5,6,7,8,9
1652, Daggyai lake,China,29.8208,85.7264,29.7458,29.9625,85.6681,85.7653
1653, Xi Aohaizi reservoir,China,39.7375,78.7375,39.6597,39.7931,78.6625,78.8042
1654, Zzzz,Canada,62.1847,-97.5458,62.0792,62.2403,-97.7319,-97.4625
1655, lake Mweru Wantipa,Zambia,-8.9097,29.7792,-8.9458,-8.8764,29.7069,29.8125
1656, lagoa dos Ouadros,Brazil,-29.6931,-50.0792,-29.7681,-29.6375,-50.1458,-50.0208
1657, X,Indonesia,2.5,99.23,0.0,0.0,0.0,0.0
1658, Dongping lake,China,35.9625,116.1986,35.9069,36.1292,116.1069,116.2875
1659, lake Naivasha,Kenya,-0.7681,36.3514,-0.8264,-0.7125,36.2875,36.4236
1660, lake Syvari,Finland,63.2431,28.1764,63.2069,63.4292,27.8403,28.2514
1661, Ogoki lake,Canada,50.8264,-87.1903,50.7736,50.8986,-87.2847,-87.0069
1662, Meyghan Salt lake,Iran,34.2153,49.8097,34.1514,34.2708,49.7708,49.9264
1663, Chengdong lake,China,32.2903,116.3653,32.1514,32.4264,116.2903,116.4847
1664, Zzzz,Canada,65.0181,-103.0514,64.9486,65.0708,-103.2375,-102.7375
1665, lac Maurel et al,Canada,55.3069,-71.3125,55.1708,55.3347,-71.6319,-71.1542
1666, Travaillant lake,Canada,67.6958,-131.7958,67.6236,67.7486,-131.9347,-131.6431
1667, Zzzz,Senegal,13.8653,-16.5097,13.6319,14.1042,-16.6625,-16.3486
1668, lagune Banio,Gabon,-3.7708,11.1319,-3.8014,-3.5625,10.8292,11.1792
1669, Lago Anama,Brazil,-3.4903,-61.4931,-3.5847,-3.4542,-61.7347,-61.4486
1670, Petenwell lake,United States,44.0847,-90.0014,44.0486,44.2819,-90.0431,-89.8681
1671, lake Singkarak,Indonesia,-0.5903,100.5292,-0.6958,-0.5347,100.4847,100.5958
1672, Dodge lake and Haug lake,Canada,59.7986,-105.6292,59.7042,60.0069,-105.7625,-105.4903
1673, lake Ngami,Botswana,-20.4708,22.7653,-20.5181,-20.4292,22.6486,22.8458
1674, Dryberry lake,Canada,49.5458,-93.8403,49.4931,49.6264,-93.9347,-93.6792
1675, ozero Tembenchi,Russia,66.7153,95.1014,66.6097,66.9819,94.8069,95.1819
1676, Egg lake,Canada,55.1153,-105.5153,54.9819,55.1514,-105.6736,-105.4347
1677, Jackson lake,United States,43.9347,-110.6736,43.8069,44.0347,-110.7542,-110.5931
1678, Nunavakanukakslak lake,United States,60.8514,-162.3208,60.8208,60.9958,-162.4403,-162.1625
1679, Ekoln and Malaren,Sweden,59.7458,17.6097,59.4792,59.7958,17.3903,17.8542
1680, Hoze Soltan Salt lake,Iran,34.9986,50.9458,34.9431,35.0597,50.8764,51.0625
1681, lac Dunphy et al,Canada,56.0125,-67.6653,55.9014,56.1319,-67.8403,-67.3486
1682, Zzzz,Canada,44.6653,-65.6708,44.5819,44.7958,-65.7736,-65.3958
1683, Zzzz,Canada,65.4931,-71.9569,65.4569,65.6125,-72.0764,-71.8542
1684, Suqian lake,China,38.8653,93.8958,38.8347,38.9069,93.7597,93.9958
1685, Krusenstern lake,Canada,69.8708,-92.9792,69.8236,70.0458,-93.1847,-92.4625
1686, Chesuncook lake and Caribou lake and Ripogenus lake,United States,46.0403,-69.3681,45.8153,46.1486,-69.4903,-69.1792
1687, reservoir Taureau,Canada,46.7681,-73.8819,46.6903,46.8708,-73.9292,-73.6597
1688, bahia Lechuguilla,Mexico,25.7153,-109.3875,25.6542,25.7764,-109.3958,-109.2819
1689, Garde lake,Canada,62.8375,-106.2125,62.7736,62.8903,-106.5403,-106.0708
1690, Zzzz,China,45.0958,82.6681,44.9792,45.1208,82.5931,82.8153
1691, Zzzz,Canada,61.9764,-102.2903,61.9292,62.0236,-102.5569,-102.1319
1692, Zzzz,Canada,70.4625,-70.0625,70.2431,70.5208,-70.6486,-69.5847
1693, lake Wivenhoe,Australia,-27.3236,152.5792,-27.4014,-27.1514,152.4625,152.6347
1694, lough Ree,Ireland,53.5264,-7.9708,53.4347,53.6736,-8.0681,-7.8431
1695, lac Lesdiguieres and lac Headwind and lac Calme,Canada,60.6569,-74.9014,60.5569,60.6986,-74.9681,-74.4625
1696, Magat reservoir,Philippines,16.8264,121.4264,16.6764,16.8486,121.2903,121.4625
1697, Zzzz,Russia,68.3236,151.4736,68.2014,68.3347,151.3319,151.8236
1698, Kikerk lake,Canada,67.3569,-113.2097,67.1875,67.3875,-113.3375,-113.1208
1699, Porter lake,Canada,61.6931,-108.0458,61.5597,61.7986,-108.2403,-107.8153
1700, lac Kipawa,Canada,46.8569,-78.8764,46.7681,46.9403,-78.9097,-78.4042
1701, lac Iro,Chad,10.0986,19.4264,10.0514,10.1708,19.3681,19.4764
1702, lake Whitney,United States,31.9014,-97.3736,31.8653,32.1375,-97.5014,-97.3347
1703, Kistigan lake,Canada,54.6458,-92.5347,54.5208,54.6847,-92.7375,-92.4736
1704, lac de Charloit,Canada,63.8681,-107.9181,63.6681,63.8875,-108.1153,-107.8347
1705, Kagalurpak lake and Goldeneye lake and Lou lake,United States,60.9264,-164.0153,60.8708,61.0458,-164.2264,-163.9431
1706, Rocky lake,Canada,54.1569,-101.4792,54.0486,54.2014,-101.6542,-101.3931
1707, lac Magpie,Canada,51.2292,-64.8042,50.6764,51.2875,-64.8181,-64.5208
1708, Zzzz,Canada,64.9319,-97.2014,64.8736,65.0958,-97.6319,-97.1431
1709, ozero Bol'shoy Sor and ozero Aytor,Russia,61.5625,67.1819,61.5236,61.6792,66.8486,67.2792
1710, ozero Sholak and ozero Shalkar,Kazakhstan,50.4292,69.9542,50.3875,50.5847,69.7625,70.0264
1711, ozero Sobach'ye,Russia,69.0208,91.0042,69.0042,69.1264,90.8931,91.9069
1712, Munroe lake and Martin Moore lake,Canada,59.1653,-98.5319,59.1097,59.3097,-98.6264,-98.4569
1713, Sakwaso lake and Nikip lake,Canada,52.8958,-91.8792,52.8542,53.0681,-91.9819,-91.8208
1714, lake Poygan and lake Butte des Morts,United States,44.1486,-88.8403,44.0375,44.1931,-88.9125,-88.5681
1715, Zzzz,Canada,66.4431,-100.2542,66.3042,66.5403,-100.4458,-100.1319
1716, Zzzz,United States,44.9042,-67.0847,44.7931,44.9514,-67.2153,-66.9792
1717, ozero Vyalozero,Russia,66.8319,35.1792,66.7458,66.9264,34.8486,35.2958
1718, Virihaure,Sweden,67.3958,16.5819,67.3181,67.4236,16.2736,16.7875
1719, Wade lake and Murray lake,Canada,54.2764,-65.6292,54.1931,54.4958,-65.7431,-65.5486
1720, Devegecidi Baraji,Turkey,38.0569,39.9681,38.0264,38.0708,39.9042,39.9875
1721, Louise lake and Susitna lake and Littla lake Louise,United States,62.3264,-146.5403,62.2792,62.5264,-146.7931,-146.4514
1722, lake Inder,Kazakhstan,48.4625,51.9236,48.3986,48.5208,51.8403,52.0042
1723, ozero Kamennoye,Russia,64.5153,30.1708,64.3625,64.5597,30.0986,30.3847
1724, Fehet lake,Canada,64.2986,-92.3347,64.2208,64.4208,-92.4014,-92.0153
1725, lac Vannes and lac Patiskatikau,Canada,55.9597,-66.7625,55.7986,55.9903,-66.9319,-66.5764
1726, Terewah/Narran lake,Australia,-29.8486,147.3319,-29.9514,-29.8125,147.2819,147.4264
1727, X,Canada,54.52,-69.1,0.0,0.0,0.0,0.0
1728, Zzzz,Canada,70.2597,-106.3653,70.2264,70.3625,-106.6403,-106.1319
1729, lac Tasiataq,Canada,58.7681,-71.7792,58.6514,58.8292,-71.8847,-71.6264
1730, Ringco Kongma lake and Ringco Ogma lake,China,30.9486,89.6486,30.8847,30.9875,89.5736,89.7653
1731, Deception lake and Missi lake,Canada,56.5458,-104.1736,56.4486,56.6542,-104.4014,-104.0264
1732, Minipi lake,Canada,52.4069,-60.7681,52.3236,52.6042,-61.1625,-60.6014
1733, lake Kitangiri,Tanzania,-4.0486,34.3292,-4.2792,-3.9653,34.0792,34.4153
1734, ozero Omuk-Kyuel',Russia,71.0153,147.1847,70.9292,71.0903,147.0097,147.3208
1735, lac Malartic,Canada,48.2514,-78.1014,48.2097,48.4764,-78.1736,-78.0097
1736, Bangdag lake,China,34.9542,81.5292,34.9069,34.9958,81.4792,81.6431
1737, Whiskey Jack lake,Canada,58.4181,-101.8819,58.2986,58.4819,-101.9931,-101.8125
1738, Lady Evelyn lake et al,Canada,47.3236,-80.1931,47.1903,47.4181,-80.3014,-80.0208
1739, ozero Yambuto,Russia,69.5153,69.0125,69.4514,69.5597,68.9181,69.3236
1740, laguna Marfil,Bolivia,-15.5125,-60.2431,-15.5569,-15.4681,-60.2986,-60.1764
1741, ozero Tonskoye,Russia,72.2292,98.9319,72.1319,72.2958,98.7764,99.1708
1742, Eabamet Llake,Canada,51.5347,-87.8903,51.4431,51.6042,-88.0153,-87.6264
1743, rio Turiacu and rio Parana,Brazil,-2.3903,-45.4792,-2.4486,-2.2458,-45.5125,-45.3181
1744, lake Nangamange and Khanda lake and Szaga lake and Bei lake,Papua New Guinea,-6.9403,141.1208,-7.0764,-6.8236,141.0542,141.2653
1745, Skilak lake,United States,60.4347,-150.4347,60.3875,60.4736,-150.5792,-150.1236
1746, Nipishish lake,Canada,54.1875,-60.7931,54.1042,54.3042,-60.9236,-60.6292
1747, Bigstone lake,Canada,53.6847,-95.7264,53.6292,53.7597,-95.8653,-95.5097
1748, lake Almanor,United States,40.2708,-121.1931,40.1736,40.3375,-121.2403,-121.0681
1749, laguna de Pozuelo,Argentina,-22.3597,-66.0014,-22.4153,-22.2764,-66.0458,-65.9486
1750, laguna Getlyangen,Russia,65.2319,-172.3625,65.1986,65.2653,-172.6931,-172.1986
1751, Bamaji lake,Canada,51.1236,-91.5097,51.0403,51.2069,-91.6153,-91.2875
1752, lago do Paranapitinga and lago do Pocao Grande,Brazil,-2.1181,-55.6236,-2.2153,-2.0319,-55.7903,-55.4847
1753, Mark Twain lake,United States,39.5042,-91.7736,39.4097,39.5681,-91.9153,-91.6431
1754, lake Providence,Canada,64.6792,-111.9125,64.6375,64.9069,-112.3681,-111.8319
1755, lake Palestine,United States,32.1792,-95.4819,32.0569,32.2958,-95.5514,-95.4181
1756, Great Sacandaga lake,United States,43.1319,-74.1903,43.0736,43.3125,-74.2708,-73.9319
1757, Wuchang lake and Qingcao lake,China,30.2653,116.6819,30.2403,30.3319,116.5653,116.8236
1758, Pita lake,Canada,55.5819,-102.8542,55.4625,55.6847,-102.9542,-102.5042
1759, Zzzz,Canada,68.9069,-111.5292,68.8375,68.9347,-112.0597,-111.4069
1760, Putahow lake,Canada,59.9181,-100.6792,59.8153,60.0236,-100.7792,-100.4486
1761, lake Cascade,United States,44.5792,-116.1069,44.4819,44.7403,-116.1486,-116.0542
1762, Nina Bang lake,Canada,70.8458,-79.3431,70.8042,70.9208,-79.6097,-79.1597
1763, lac Berthet and lac Issivautaaluk and lac Gabriel,Canada,58.4736,-68.4708,58.1625,58.5431,-68.7125,-68.4208
1764, Sharpe lake,Canada,54.4236,-93.3931,54.3458,54.4542,-93.7986,-93.3208
1765, Huang-Ch'i sea,China,40.8319,113.2736,40.8014,40.8792,113.1903,113.3819
1766, Misaw lake,Canada,59.9014,-102.5208,59.7542,59.9486,-102.6097,-102.3681
1767, Zzzz,Poland,54.1208,21.7319,54.0292,54.2125,21.5792,21.8125
1768, embalse Poechos,Peru,-4.6625,-80.4986,-4.6875,-4.5097,-80.5319,-80.4125
1769, Cowpack inlet,United States,66.4486,-165.0069,66.3819,66.5375,-165.4319,-164.6875
1770, ozero Ul'ken-karoy,Kazakhstan,54.0125,71.9375,53.8208,54.0458,71.8236,72.0903
1771, lac Rweru,Burundi,-2.3958,30.3153,-2.4653,-2.3097,30.2569,30.3931
1772, Vazuzskoye reservoir,Russia,55.8625,34.7097,55.7736,56.1514,34.3625,34.7847
1773, Hongshan reservoir,China,42.6847,119.7125,42.3347,42.7569,119.4542,119.7792
1774, lac Kabele,Zaire,-8.9125,25.9597,-9.0014,-8.8625,25.9097,26.0514
1775, Karun river,Iran,32.0958,49.6181,32.0514,32.2736,49.5986,49.7597
1776, lake George,United States,43.5431,-73.6347,43.4181,43.8208,-73.7097,-73.4264
1777, Quabbin reservoir,United States,42.3597,-72.3014,42.2819,42.5236,-72.3819,-72.2347
1778, Pumpion lake,Bahamas,24.5236,-78.1958,24.4819,24.7486,-78.3708,-78.1292
1779, Goldsand lake,Canada,57.0625,-101.1847,56.9458,57.1347,-101.2542,-100.9931
1780, Shasta lake,United States,40.7486,-122.4069,40.7153,40.9125,-122.4542,-122.1125
1781, Urnersee,Switzerland,47.0208,8.3764,46.8903,47.0819,8.2792,8.6236
1782, Krishnaraja Sagara reservoir,India,12.4597,76.5153,12.3958,12.5542,76.3986,76.5792
1783, Hill Island lake,Canada,60.5597,-109.8931,60.2903,60.6347,-110.0903,-109.7569
1784, Macoun lake,Canada,56.5375,-103.8486,56.4569,56.6153,-103.9542,-103.7208
1785, East Tsaiji Nai'er lake,China,37.4903,93.9514,37.3958,37.6042,93.7847,94.0403
1786, Frances lake,Canada,61.4431,-129.3931,61.2319,61.5542,-129.6958,-129.2569
1787, Bolshoye Yeravnoye lake,Russia,52.6181,111.4986,52.5625,52.6875,111.4014,111.5764
1788, Zzzz,Finland,64.1653,28.0958,64.1292,64.2681,27.7653,28.2486
1789, Dengizkul,Uzbekistan,39.1514,64.0903,38.9931,39.2375,63.9569,64.4125
1790, Yaggain lake,China,33.0486,89.7875,32.9292,33.0875,89.7375,89.8514
1791, Nau lake,China,32.8125,82.2264,32.7792,32.9569,82.0208,82.2542
1792, X,Turkey,38.65,33.66,0.0,0.0,0.0,0.0
1793, ozero Shalkar-Egakara,Russia,50.7514,60.8931,50.7014,50.8125,60.7986,60.9764
1794, Highrock lake,Canada,57.0847,-105.4903,57.0153,57.1181,-105.7014,-105.2708
1795, Darby lake,Canada,67.8264,-92.3847,67.7597,67.8625,-92.8792,-92.2264
1796, lac Aggautik,Canada,60.3542,-74.6986,60.2819,60.4153,-74.9625,-74.6042
1797, Carlyle reservoir,United States,38.6903,-89.2681,38.6125,38.8014,-89.3569,-89.2042
1798, rio de Contas,Brazil,-13.8653,-40.2597,-13.9125,-13.8264,-40.6736,-40.2375
1799, Victory lake and O'Neil lake,Canada,62.4681,-95.2847,62.4375,62.6486,-95.6486,-95.0292
1800, Ibera wetlands/lago Esteros del Ibera,Argentina,-28.6708,-58.1014,-28.7125,-28.6625,-58.1208,-58.0736
1801,lac  Kabwe,Zaire,-9.1819,26.0181,-9.2208,-9.0847,25.9625,26.0736
1802, laguna San Pedro,Argentina,-31.3958,-60.5458,-31.4625,-31.2819,-60.5875,-60.4597
1803, Zzzz,Finland,63.3042,25.7375,63.1708,63.3597,25.6014,26.0208
1804, Bangkog lake,China,31.7236,89.4792,31.6736,31.8236,89.4236,89.6264
1805, lake Sentani,Indonesia,-2.6181,140.5181,-2.6847,-2.5597,140.3875,140.6264
1806, Aru lake,China,33.9431,82.4319,33.9069,34.1125,82.2958,82.4847
1807, Jieze lake,China,33.9569,80.9014,33.8875,34.0125,80.8236,80.9708
1808, Landing lake,Canada,55.2958,-97.2875,55.2681,55.3347,-97.7208,-97.0153
1809, Fort Gibson lake,United States,35.8819,-95.2569,35.8653,36.1319,-95.3514,-95.1931
1810, Khadzhybeys'kyy lagoon,Ukraine,46.6542,30.5431,46.5458,46.8708,30.4208,30.7014
1811, Zzzz,Canada,46.9625,-81.4986,46.8569,47.2486,-81.5958,-81.3486
1812, Taiyang lake,China,35.9292,90.5931,35.8903,35.9653,90.5486,90.7208
1813, Liujiaxia reservoir,China,35.8403,103.2014,35.7236,35.9208,103.0431,103.3514
1814, lac Mangnuc and lac Neakunguac,Canada,59.4542,-76.6264,59.4042,59.5569,-77.0736,-76.4569
1815, Little Sachigo lake,Canada,54.1653,-92.2347,54.0903,54.2097,-92.2931,-92.0708
1816, Francisco Zarco,Mexico,25.2653,-103.7875,25.2458,25.2819,-103.8875,-103.7708
1817, Armark lake,Canada,66.4264,-100.8153,66.3625,66.5931,-100.9486,-100.7181
1818, lake Manitou,Canada,45.7486,-81.9486,45.6958,45.8653,-82.1125,-81.8681
1819, lac Boyd,Canada,52.8375,-76.7264,52.6764,52.9208,-76.8319,-76.5931
1820, Zzzz,Finland,61.1458,25.4792,60.9903,61.1792,25.3264,25.6458
1821, Sarez ozero,Tajikistan,38.2625,72.6264,38.1542,38.3042,72.5792,73.1514
1822, Basler lake,Canada,63.8986,-116.0347,63.7792,64.0681,-116.1236,-115.8097
1823, Judge Sissons lake,Canada,64.3236,-97.5597,64.2069,64.3569,-97.7542,-97.4569
1824, lake Pepin,United States,44.4403,-92.2264,44.3986,44.6319,-92.6208,-92.0542
1825, lac Rossignol and lac Bermen,Canada,53.5847,-68.8958,53.5125,53.6847,-68.9847,-68.7042
1826, Zzzz,Canada,66.6819,-68.8375,66.5903,66.7681,-68.9764,-68.3903
1827, Lagkor lake,China,32.0319,84.1431,31.9875,32.0736,84.0292,84.2014
1828, Ugashik bay (small),United States,57.5431,-157.0736,57.3403,57.6069,-157.6153,-157.0069
1829, Zzzz,Canada,59.1736,-103.6931,59.0403,59.2319,-103.7931,-103.5042
1830, Bratsk reservoir (small),Russia,55.3681,100.9847,55.1958,55.5153,100.6597,101.3486
1831, Glafsfjorden,Sweden,59.5486,12.6597,59.3597,59.6764,12.4236,12.8514
1832, North Wabasca lake,Canada,56.0542,-113.9292,55.9597,56.1403,-113.9792,-113.8458
1833, Vilejskaje,Belarus,54.4903,27.0375,54.4236,54.5486,26.9681,27.2903
1834, lac-Sainte-Anne and Lac Sainte-Anne,Canada,50.1347,-67.8681,49.9958,50.4847,-68.0292,-67.7069
1835, West Taiji Nai'er lake,China,37.7125,93.3819,37.6708,37.7514,93.3431,93.5014
1836, embalse de Camatagua,Venezuela,9.8208,-66.9986,9.7708,9.8597,-67.0569,-66.9292
1837, danau Sentarum and danau Pengembung and danau Tekenang,Indonesia,0.8764,112.0653,0.7653,0.8903,112.0431,112.2458
1838, X,Kazakhstan,47.4,51.09,0.0,0.0,0.0,0.0
1839, Rice lake,Canada,44.1708,-78.1792,44.0875,44.2931,-78.3264,-77.9875
1840, Ercek lake,Turkey,38.6847,43.5764,38.5986,38.7403,43.5208,43.6458
1841, Inawashiro lake,Japan,37.4708,140.1014,37.4153,37.5319,140.0208,140.1542
1842, lake Ray Hubbard,United States,32.8486,-96.5236,32.8014,33.0014,-96.5931,-96.4708
1843, Marmion lake,Canada,48.8736,-91.5319,48.8125,48.9764,-91.6097,-91.2764
1844, Chervono-Oskol reservoir,Ukraine,49.3014,37.5958,49.1736,49.5569,37.4736,37.6986
1845, Hurwitz lake,Canada,60.8625,-97.9903,60.7236,60.9097,-98.1125,-97.8903
1846, Gunisao lake,Canada,53.5292,-96.3319,53.4847,53.5847,-96.3958,-96.0681
1847, Zzzz,Canada,71.5653,-94.0181,71.4819,71.6403,-94.1597,-93.8681
1848, Nadluardjuk lake,Canada,68.6264,-73.1458,68.4181,68.6458,-73.9097,-72.9319
1849, Snare lake and Roundrock lake,Canada,64.2486,-113.9181,64.1403,64.4458,-114.2153,-113.2097
1850, Penylan lake,Canada,61.8458,-106.3069,61.7347,61.9181,-106.5903,-106.1208
1851, Toudao Songhua river,China,42.5903,127.1097,42.4014,42.7264,127.0292,127.4903
1852, Kotuy river,Russia,68.0847,98.3625,67.9903,68.1875,98.2292,98.8375
1853, laguna Mandiore,Brazil,-18.1708,-57.5458,-18.2375,-18.0319,-57.6097,-57.5014
1854, Thaolintoa lake,Canada,60.9153,-96.3847,60.8236,60.9625,-96.7347,-96.2569
1855, ozero Shubar-Tengiz,Kazakhstan,47.6097,64.9347,47.5736,47.7653,64.8097,64.9708
1856, Ottawa river,Canada,45.3792,-75.8708,45.3514,45.5347,-76.2014,-75.7208
1857, Little Tennessee river,United States,35.5736,-84.1875,35.5347,35.9264,-84.2736,-83.9486
1858, Chowan river,United States,36.0264,-76.6819,36.0042,36.3653,-76.8153,-76.6708
1859, lac Julian and lac Aupach,Canada,54.4403,-78.0736,54.3986,54.4708,-78.1431,-77.6708
1860, Caribou lake,Canada,50.3569,-89.1653,50.3292,50.5486,-89.2264,-88.9597
1861, Zzzz,Canada,55.9764,-72.9875,55.9431,56.1125,-73.1097,-72.8125
1862, Baven,Sweden,59.0486,17.0847,58.8819,59.0819,16.6792,17.1292
1863, Egenolf lake,Canada,59.0125,-99.9542,58.9681,59.1042,-100.1014,-99.7431
1864, Carr lake,Canada,62.0931,-95.7403,61.9875,62.1569,-95.8431,-95.5708
1865, Whangarei harbour,New Zealand,-35.7958,174.3986,-35.8347,-35.7347,174.3292,174.5042
1866, Banks lake,United States,47.8847,-119.1569,47.6181,47.9486,-119.3264,-119.0208
1867, ozero Periptaveto,Russia,71.3542,78.9903,71.2986,71.4431,78.8153,79.1431
1868, Zzzz,Finland,64.1347,29.1736,64.0486,64.1931,28.9486,29.4264
1869, lake Ihotry,Madagascar,-21.9375,43.6958,-22.0403,-21.8764,43.5986,43.7819
1870, lac Opemisca,Canada,49.8903,-74.7903,49.8347,49.9681,-75.1153,-74.7514
1871, Lungmu lake,China,34.6264,80.4903,34.5764,34.6597,80.3486,80.5403
1872, lago Rogagua,Bolivia,-13.9653,-66.9819,-14.0431,-13.8958,-67.0625,-66.9014
1873, Wuhu lake and Zhujia lake,China,30.7986,114.4903,30.7431,30.8431,114.4458,114.5764
1874, ozero Palvozero,Russia,62.5958,33.7875,62.4903,62.6903,33.7069,33.8514
1875, Zzzz,Finland,62.1764,24.6458,62.0236,62.2708,24.5069,24.7847
1876, Chibzhang lake West,China,33.4125,90.0625,33.3431,33.4819,89.9903,90.1569
1877, lac Napeu Kainiut,Canada,56.1958,-64.2875,56.0903,56.2986,-64.3764,-64.1208
1878, Zzzz,Canada,51.5292,-74.2042,51.3986,51.5403,-74.6653,-74.1431
1879, ozero Ayaturku,Russia,73.8264,92.0264,73.7958,73.9208,91.8708,92.3153
1880, lac Tasirruarusiq,Canada,60.1458,-76.0236,60.1014,60.2097,-76.4403,-75.9097
1881, ozero Kozhozero,Russia,63.1181,38.1403,62.9903,63.1792,37.9181,38.2403
1882, lagoa Bambene,Mozambique,-24.5042,33.3847,-24.5236,-24.4014,33.1875,33.4153
1883, Zzzz,Canada,66.4736,-94.0347,66.4347,66.5514,-94.1708,-93.7375
1884, Zzzz,Russia,69.8181,173.3653,69.7597,69.9042,173.1736,173.5319
1885, Coventry lake,Canada,61.1236,-106.1736,61.0764,61.2903,-106.3069,-105.9931
1886, lake Burragorang,Australia,-33.9097,150.3819,-34.1764,-33.8736,150.3181,150.5819
1887, ozero Kadibek,Kazakhstan,53.8375,70.6264,53.7903,53.9486,70.5653,70.7431
1888, Zayandehrud dam,Iran,32.7292,50.6347,32.7125,32.7431,50.5514,50.7347
1889, Caddo lake,United States,32.7097,-94.0153,32.6681,32.7958,-94.1236,-93.9181
1890, Falls lake,United States,36.0292,-78.7181,35.9347,36.1042,-78.8042,-78.5792
1891, Dogaicoring Quangco lake,China,35.3292,89.2458,35.2097,35.3819,89.0819,89.3819
1892, Zzzz,Canada,64.5014,-101.6319,64.3236,64.5708,-101.9069,-101.4458
1893, Roxen,Sweden,58.5125,15.6236,58.4458,58.5403,15.5319,15.9736
1894, Tsu lake,Canada,60.6514,-111.9042,60.5403,60.7903,-111.9764,-111.7458
1895, Bennett lake,Canada,60.1153,-134.8486,59.7847,60.1792,-135.1681,-134.7125
1896, lac Colombet,Canada,56.9208,-68.9153,56.8569,57.0792,-69.0153,-68.7958
1897, Imikula lake,Canada,62.0069,-97.6681,61.9431,62.0542,-97.8847,-97.5569
1898, ozero Zhanybekshalkar and ozero Uyalyshalkar and ozero Zhandyshalkar and ozero Shiyshalkar,Kazakhstan,50.5986,70.2708,50.5681,50.6986,70.2292,70.5042
1899, Zzzz,Canada,66.7708,-99.2042,66.6986,66.9903,-99.4792,-98.9042
1900, lac Duncan,Canada,53.4792,-77.9708,53.4403,53.5431,-78.1264,-77.7264
1901, Lac Low et al,Canada,55.8958,-67.0264,55.6486,56.0014,-67.3347,-66.4736
1902, Lake Maninjau,Indonesia,-0.2958,100.1931,-0.4014,-0.2542,100.1514,100.2264
1903, Mobjack bay,United States,37.3403,-76.3653,37.2875,37.4486,-76.4958,-76.3347
1904, Zzzz,Indonesia,-0.2319,116.4458,-0.2903,-0.1681,116.3958,116.5403
1905, lac Resolution and lac Advance and lac Lacasse,Canada,55.2875,-64.4764,55.1236,55.3764,-64.6292,-64.3819
1906, lago de Patzcuaro,Mexico,19.6597,-101.5986,19.5458,19.6875,-101.7042,-101.5486
1907, Pitlyar river,Russia,65.7514,66.0847,65.7097,65.7986,65.9819,66.4153
1908, Sled lake,Canada,54.4569,-107.4264,54.4069,54.5319,-107.5208,-107.2653
1909, lac du Ch̢teau and lac Chaumont and lac Le Grand,Canada,53.9458,-69.8569,53.9042,54.0625,-69.9208,-69.6625
1910, Pigeon lake,Canada,53.0181,-114.0347,52.9653,53.0819,-114.1792,-113.9569
1911, Back lake,Canada,63.7653,-109.4042,63.7153,63.9208,-109.4958,-109.1458
1912, Zzzz,Canada,62.9875,-102.7625,62.9097,63.1097,-102.9097,-102.6736
1913, Trichonis/Trichonida lake,Greece,38.5736,21.5625,38.5125,38.6042,21.4458,21.6569
1914, Chikuminuk lake,United States,60.2292,-158.9458,60.1514,60.2903,-159.1875,-158.7375
1915, Fierza lake,Albania,42.0931,20.3958,42.0125,42.2542,20.0431,20.4514
1916, Torron,Sweden,63.8708,12.9931,63.7708,63.9903,12.7458,13.1069
1917, Xiangyang lake,China,35.8264,89.4542,35.7542,35.8542,89.3181,89.5403
1918, Lac de la Pointe,Canada,53.4847,-71.9208,53.4097,53.5292,-72.0153,-71.7264
1919, Sergeevskoye reservoir,Kazakhstan,53.7014,67.2597,53.5569,53.8736,67.1264,67.4736
1920, Kyrosjarvi,Finland,61.7403,23.1986,61.6708,61.8625,22.9514,23.3153
1921, Wujiangdu reservoir,China,27.3153,106.6819,27.1125,27.4708,106.3903,106.7431
1922, Minjiang river,China,26.2403,118.8708,26.1958,26.2958,118.8597,118.9764
1923, lake Shelbyville,United States,39.5319,-88.6986,39.4097,39.5986,-88.7792,-88.5708
1924, Tunnsjoen,Norway,64.7125,13.4486,64.6597,64.7931,13.1681,13.6375
1925, Zzzz,Canada,64.2875,-96.8403,64.1625,64.4431,-97.0431,-96.6097
1926, Chondon river,Russia,71.1597,137.8625,71.0931,71.2542,137.5431,138.1625
